score
0.589381
0.6539909
0.73141813
0.8243792
0.86043316
0.9303519
0.6933637
0.6018404
0.64686334
0.51298606
0.7882451
0.6713399
0.69249505
0.7062862
0.4658172
0.45983812
0.3854472
0.6864476
0.5002002
0.7833646
0.87927914
0.794856
0.48094636
0.8022615
0.75283813
0.83453023
0.7475747
0.710421
0.6797129
0.58320415
0.53444046
0.7889256
0.7322364
0.6210281
0.7299811
0.70502055
0.73685193
0.77401406
0.7431127
0.45285508
0.70070446
0.61974436
0.4446387
0.76169413
0.6752423
0.7489469
0.48192486
0.27947038
0.83470064
0.8565237
0.6537665
0.59215283
0.74586195
0.7098294
0.6361264
0.61721873
0.6081154
0.45069018
0.5366324
0.6693421
0.61448765
0.45444137
0.6994015
0.61347866
0.6760245
0.6657977
0.42939186
0.7646267
0.4707506
0.4941462
0.19296815
0.6556897
0.42386425
0.57871306
0.3876458
0.3801683
0.3258993
0.34821203
0.4809955
0.27871647
0.31150624
0.33204624
0.2935616
0.63417995
0.8336309
0.65586495
0.29101628
0.16426635
0.5417576
0.71027625
0.88891846
0.61202824
0.86094844
0.5748419
0.3876621
0.3876621
0.72664005
0.7913839
0.7182515
0.4540847
0.6335107
0.5241111
0.58577067
0.43824923
0.8097637
0.5232283
0.7029135
0.7118586
0.36086935
0.50097704
0.49917012
0.6789831
0.47820973
0.45843437
0.4730186
0.53922486
0.45121187
0.6545131
0.5310397
0.56691515
0.52323323
0.43360665
0.6047551
0.44080698
0.43836936
0.7816357
0.8232054
0.6096121
0.6735702
0.7612679
0.40361783
0.7485471
0.74155414
0.8135086
0.39915127
0.39915127
0.39915127
0.39915127
0.4138113
0.66435146
0.60297257
0.7724445
0.7953476
0.75861835
0.57481205
0.55169165
0.5521584
0.36076093
0.6587621
0.7288266
0.49225187
0.54428566
0.8801369
0.83096033
0.8292181
0.7018894
0.6402163
0.70092636
0.6399563
0.583292
0.8186042
0.8153869
0.7823153
0.8312825
0.7937536
0.6716543
0.5975463
0.71336275
0.5828669
0.68023694
0.48229238
0.54554987
0.707197
0.7913348
0.73369277
0.5732166
0.33785248
0.422791
0.42020214
0.37689993
0.3507465
0.33079553
0.41960457
0.3512464
0.27390003
0.56837094
0.44890717
0.65925986
0.4195923
0.41599676
0.5521662
0.5601595
0.37529802
0.47036847
0.4350066
0.57165754
0.26825604
0.3429172
0.46825394
0.6450547
0.5164596
0.47232494
0.5336851
0.4060984
0.266166
0.39392018
0.62796813
0.44279116
0.6352376
0.70123255
0.6073081
0.74337804
0.7979805
0.50228345
0.36686432
0.62958854
0.73928493
0.72801536
0.62576765
0.7122552
0.6826857
0.38756976
0.58770794
0.61608946
0.47137976
0.57784396
0.82630634
0.49231926
0.41379145
0.43602413
0.67149144
0.8479028
0.8005254
0.62781
0.6454655
0.3325005
0.445903
0.34224123
0.44161093
0.81619596
0.91498107
0.8772196
0.461383
0.6340123
0.65692294
0.32601464
0.71500105
0.6835925
0.40926996
0.7674553
0.65824664
0.6448277
0.4834011
0.5253877
0.6872632
0.74227667
0.2934691
0.2381264
0.5268071
0.41402012
0.5848108
0.3362847
0.5470373
0.6262873
0.3916659
0.3299501
0.36565453
0.38397387
0.53619003
0.77495134
0.79965913
0.72710276
0.6016962
0.32624155
0.58537084
0.32555592
0.17464726
0.32714835
0.5267335
0.35693178
0.50707144
0.74851596
0.5235435
0.654435
0.3287845
0.56518954
0.6188432
0.58575255
0.35582232
0.67770976
0.55159146
0.4987385
0.54377985
0.60454863
0.7024869
0.7857227
0.6505385
0.27947396
0.60769564
0.8078724
0.53700656
0.27627954
0.36188075
0.47183293
0.7711596
0.80238324
0.6854008
0.35976595
0.76959723
0.5944993
0.77859914
0.58246547
0.75608534
0.74076295
0.5623864
0.3648768
0.81667167
0.731807
0.80737936
0.7352338
0.85039437
0.7144756
0.53340185
0.47160882
0.74368185
0.4537808
0.69264466
0.6474235
0.327052
0.31967986
0.4060462
0.5854373
0.70154107
0.713143
0.518622
0.533018
0.38162827
0.65664345
0.59231377
0.69510096
0.5883486
0.6199292
0.6358036
0.48370948
0.61714876
0.6003807
0.52169305
0.35511184
0.7723456
0.7359273
0.1577585
0.7542794
0.83336926
0.61690676
0.4847957
0.2944984
0.25631085
0.59418863
0.48639485
0.657482
0.7756795
0.7331319
0.7125615
0.28681445
0.25511578
0.41540825
0.24464743
0.31029403
0.17878968
0.15032104
0.318449
0.15545687
0.2662113
0.25044343
0.3473871
0.7787626
0.79133147
0.6947104
0.6561857
0.5633369
0.6089883
0.45386618
0.5331833
0.48912778
0.8401378
0.77484953
0.65896803
0.7723261
0.5326926
0.66718704
0.504775
0.46398616
0.647574
0.78475994
0.7740311
0.5638687
0.83599323
0.7029807
0.47216478
0.58748627
0.47771746
0.73781717
0.43412015
0.6404673
0.6659103
0.7664073
0.78095907
0.74495
0.7470709
0.8040514
0.86366284
0.73725814
0.8247131
0.62070817
0.7350793
0.5549535
0.623784
0.49205598
0.7840819
0.6683072
0.63020295
0.23026513
0.40518993
0.62505525
0.5720668
0.5352704
0.7713939
0.71937776
0.6593613
0.5830637
0.8614816
0.61003757
0.6279514
0.60095704
0.7802279
0.69258505
0.6442114
0.8476996
0.6837388
0.7109544
0.71917486
0.6574775
0.8128911
0.73340195
0.80400306
0.6931524
0.5830412
0.7571163
0.76720285
0.6750527
0.68193954
0.43942416
0.72878647
0.4777832
0.55942065
0.65393287
0.5963203
0.33275336
0.3442349
0.63320076
0.6175137
